year,bechdel_result_id,movie_name
1981,1,The Evil Dead
1981,2,The Fox and the Hound
1981,1,Friday the 13th Part 2
1981,3,The Great Muppet Caper
1981,3,Halloween II
1981,1,Heavy Metal
1981,1,History of the World: Part I
1981,3,Horror Planet
1981,3,Lady Chatterley's Lover
1981,1,Looker
1981,0,My Dinner With Andre
1981,1,Outland
1981,1,Pennies from Heaven
1981,3,Polyester
1981,1,Quest for Fire
1981,0,Raiders of the Lost Ark
1981,2,Stripes
1981,1,Time Bandits
1981,3,Umrao Jaan
1981,3,The Woman Next Door
1980,3,Airplane!
1980,1,Any Which Way You Can
1980,3,Atlantic City
1980,1,The Blues Brothers
1980,3,Can't Stop the Music
1980,3,Fade to Black
1980,3,Fame
1980,3,Flash Gordon
1980,3,The Fog
1980,2,Friday the 13th
1980,3,La terrazza
1980,3,Little Darlings
1980,1,Loose Shoes
1980,3,Moskva slezam ne verit
1980,3,Nine to Five
1980,1,The Nude Bomb
1980,3,"Pepi, Luci, Bom and Other Girls Like Mom"
1980,1,Resurrection
1980,2,The Shining
1980,0,Star Wars: Episode V - The Empire Strikes Back
1980,3,Superman II
1980,3,Xanadu
1979,3,Alien
1979,2,All That Jazz
1979,0,Apocalypse Now
1979,2,Being There
1979,3,The China Syndrome
1979,3,Die Blechtrommel
1979,1,The Jerk
1979,0,L'hypothese du tableau vole
1979,3,Life of Brian
1979,1,Manhattan
1979,1,Moonraker
1979,3,My Brilliant Career
1979,0,Nosferatu the Vampyre
1979,1,Quadrophenia
1979,3,Rock 'n' Roll High School
1979,1,Star Trek: The Motion Picture
1979,2,Time After Time
1979,1,The Warriors
1978,2,Animal House
1978,2,Avalanche
1978,2,Damien: Omen II
1978,0,Dawn of the Dead
1978,3,Days of Heaven
1978,3,Death on the Nile
1978,3,Grease
1978,3,Höstsonaten
1978,3,Halloween
1978,3,The Hound of the Baskervilles
1978,0,I Spit on Your Grave
1978,0,Quel maledetto treno blindato
1978,0,Ringing Bell (Chirin no Suzu)
1978,1,The Star Wars Holiday Special
1978,1,Superman
1978,1,Watership Down
1978,3,Within the Woods
1978,3,The Wiz
1977,3,3 Women
1977,0,The 36 Crazy Fists
1977,3,A Little Night Music
1977,3,Annie Hall
1977,1,Close Encounters of the Third Kind
1977,3,Death Trap!
1977,0,Eraserhead
1977,3,House
1977,3,Julia
1977,1,The Man Who Loved Women
1977,0,The Many Adventures of Winnie the Pooh
1977,3,The Rescuers
1977,1,Saturday Night Fever
1977,3,The Sentinel
1977,3,Sluzhebnyy roman
1977,1,Soldaat van Oranje
1977,1,Star Wars   [2 review(s) available]
1977,0,Stroszek
1977,3,Suspiria
1976,0,A Star Is Born
1976,3,Bugsy Malone
1976,3,Carrie
1976,3,Family Plot
1976,1,Les Douze Travaux d’Astérix (the Twelve Tasks of Asterix)
1976,3,The Little Girl Who Lives Down the Lane
1976,3,Murder by Death
1976,3,Network
1976,3,The Omen
1976,2,The Outlaw Josey Wales
1976,1,Revenge Of The Cheerleaders
1976,1,Rocky
1976,1,Sebastiane
1976,1,Silent Movie
1976,1,Taxi Driver
1975,1,Barry Lyndon
1975,0,Dersu Uzala
1975,3,Dog Day Afternoon
1975,3,Fawlty Towers
1975,2,"Ironiya sudby, ili S legkim parom!"
1975,3,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles"
1975,3,The Mirror
1975,2,Monty Python and the Holy Grail
1975,3,Nashville
1975,2,One Flew Over the Cuckoo's Nest
1975,3,Picnic at Hanging Rock
1975,3,The Rocky Horror Picture Show
1975,3,The Stepford Wives
1975,3,The Story of O
1975,1,Three Days of the Condor
1975,1,Tommy
1974,3,Ali: Fear Eats the Soul
1974,3,Black Christmas
1974,2,Chinatown
1974,0,Dark Star
1974,1,Edvard Munch
1974,3,The Godfather: Part II
1974,1,The Groove Tube
1974,3,Mame
1974,3,The Odessa File
1974,1,The Texas Chain Saw Massacre
1974,1,The Towering Inferno
1974,2,Young Frankenstein
1974,2,Zardoz
1973,2,American Graffiti
1973,0,Badlands
1973,3,"Black Mama, White Mama"
1973,1,High Plains Drifter
1973,1,The Holy Mountain
1973,1,Ivan Vasilevich menyaet professiyu
1973,0,Jesus Christ Superstar
1973,3,The Legend of Hell House
1973,2,The Mad Adventures of 'Rabbi' Jacob
1973,1,Mean Streets
1973,3,Paper Moon
1973,2,Payday
1973,3,Robin Hood
1973,1,Serpico
1973,1,Soylent Green
1973,3,The Spirit of the Beehive
1973,1,The Sting
1972,1,1776
1972,2,Aguirre: The Wrath of God
1972,3,Avanti!
1972,3,Cabaret
1972,3,Cries and Whispers (Viskningar och rop)
1972,3,The Dawns Here are Quiet
1972,2,The Godfather
1972,1,Jeremiah Johnson
1972,3,Last Tango in Paris
1972,3,The Other Side of Underneath
1972,3,Pink Flamingos
1972,1,The Poseidon Adventure
1972,3,"Silent Night, Bloody Night"
1972,0,Sleuth
1972,1,Solyaris
1972,3,Travels With My Aunt
1972,2,What's up Doc
1972,2,When Michael Calls
1971,3,A Clockwork Orange
1971,1,And Now for Something Completely Different
1971,1,Bananas
1971,1,Escape from the Planet of the Apes
1971,1,The French Connection
1971,3,Harold and Maude
1971,3,The Lady Hermit
1971,2,The Last Picture Show
1971,3,Let's Scare Jessica to Death
1971,3,Lust for a Vampire
1971,3,"Mary, Queen of Scots"
1971,3,McCabe & Mrs. Miller
1971,1,The Million Dollar Duck
1971,3,Mon oncle Antoine
1971,3,Mrs. Pollifax - Spy
1971,1,Straw Dogs
1971,3,The Trojan Women
1971,1,Walkabout
1971,2,Willy Wonka & the Chocolate Factory
1970,3,Airport
1970,3,The AristoCats
1970,3,Bambule
1970,3,Beyond the Valley of the Dolls
1970,0,The Boys in the Band
1970,1,Deep End
1970,3,Five Easy Pieces
1970,2,House of Dark Shadows
1970,1,The Phantom Tollbooth
1970,1,Scars of Dracula
1970,3,Taste the Blood of Dracula
1970,3,The Vampire Lovers
1969,0,Army of Shadows
1969,1,Butch Cassidy and the Sundance Kid
1969,0,Chastity
1969,1,The Computer Wore Tennis Shoes
1969,0,Downhill Racer
1969,1,Easy Rider
1969,3,"Hello, Dolly!"
1969,2,On Her Majesty's Secret Service
1969,2,Paint Your Wagon
1969,1,Support Your Local Sheriff!
1969,3,True Grit
1969,3,Women in Love
1968,0,2001: A Space Odyssey
1968,0,Asterix et Cleopatre
1968,1,Barbarella
1968,3,Carry On... Up the Khyber
1968,3,Funny Girl
1968,2,Hang 'Em High
1968,0,Head
1968,2,Hellfighters
1968,3,Night of the Living Dead
1968,1,Once Upon a Time in the West
1968,3,The Party
1968,2,Romeo and Juliet
1968,3,Rosemary's Baby
1968,3,Star!
1968,0,Taiyo no oji: Horusu no daiboken
1968,3,Up the Junction
1968,3,Where Eagles Dare
1968,0,Yellow Submarine
1967,0,Asterix the Gaul (Asterix le Gaulois)
1967,3,Bedazzled
1967,3,Belle de Jour
1967,3,Berserk
1967,2,Casino Royale
1967,1,Cool Hand Luke
1967,0,Elvira Madigan
1967,1,The Fearless Vampire Killers
1967,3,The Fox
1967,2,The Graduate   [2 review(s) available]
1967,3,Guess Who's Coming to Dinner
1967,1,The Jungle Book   [1 review(s) available]
1967,1,Le Samourai
1967,1,Marketa Lazarova
1967,3,Playtime
1967,3,Thoroughly Modern Millie
1967,3,Two for the Road
1967,3,Wait Until Dark
1967,3,Woman Times Seven
1967,1,You Only Live Twice
1966,1,A Big Hand for the Little Lady
1966,0,A Man for All Seasons
1966,1,Alfie
1966,2,Blood Bath
1966,0,Blow-Up
1966,3,Daisies
1966,0,Django
1966,3,End of August at the Hotel Ozone
1966,3,Fahrenheit 451
1966,0,Fantastic Voyage
1966,3,Georgy Girl
1966,3,The Group
1966,0,How to Steal a Million
1966,1,L'armata Brancaleone
1966,1,La battaglia di Algeri
1966,2,Our Man Flint
1966,3,Persona
1966,3,The Trouble with Angels
1966,1,Who's Afraid of Virginia Woolf?
1965,3,A Study in Terror
1965,3,Darling
1965,0,The Flight of the Phoenix
1965,0,Gulliver's Travels Beyond the Moon
1965,3,Inside Daisy Clover
1965,3,The Pleasure Girls
1965,3,The Sound of Music
1965,2,Thunderball
1964,0,A Hard Day's Night
1964,2,The Americanization of Emily
1964,3,Dead Ringer
1964,0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
1964,1,Fail-Safe
1964,3,"Ghidorah, the Three-Headed Monster"
1964,1,Goldfinger
1964,0,King & Country
1964,1,The Last Man on Earth
1964,3,Mary Poppins
1964,3,My Fair Lady
1964,0,Onibaba
1964,1,Per un pugno di dollari (A Fisful of Dollars)
1964,1,"Rudolph, the Red-Nosed Reindeer   [6 review(s) available]"
1964,3,The Umbrellas of Cherbourg
1964,0,Viva Las Vegas
1964,0,Zulu
1963,2,Beach Party
1963,3,The Birds
1963,3,Bye Bye Birdie
1963,3,Carry on Cabby
1963,2,Charade
1963,1,Contempt
1963,3,Dementia 13
1963,3,From Russia with Love
1963,0,The Great Escape
1963,3,The Haunting
1963,0,Khaneh siah ast (The House is Black)
1963,2,The Kiss of the Vampire
1963,0,Lord of the Flies
1963,3,"Move Over, Darling"
1963,1,The Pink Panther
1963,0,Shock Corridor
1963,0,The Sword in the Stone
1963,1,X: The Man with the X-Ray Eyes
1962,2,The Brain That Wouldn't Die
1962,3,Carnival of Souls
1962,3,The Day of the Triffids
1962,2,The Devil's Hand
1962,1,Dr. No
1962,3,Gypsy
1962,1,Ivanovo detstvo
1962,1,Jules and Jim
1962,3,The L-Shaped Room
1962,0,Lawrence of Arabia
1962,1,The Manchurian Candidate
1962,3,The Music Man
1962,3,To Kill a Mockingbird
1962,3,What Ever Happened to Baby Jane?
1961,3,A Taste of Honey
1961,0,The Beast of Yucca Flats
1961,3,Blue Hawaii
1961,2,Breakfast at Tiffany's
1961,0,The Hustler
1961,2,The Misfits
1961,3,One Hundred and One Dalmatians
1961,3,"One, Two, Three"
1961,3,Paris Blues
1961,3,Splendor in the Grass
1961,1,Yojimbo
1960,0,A bout de souffle
1960,3,The Apartment
1960,3,Body in the Web
1960,3,The City of the Dead
1960,3,Exodus
1960,3,Inherit the Wind
1960,3,Jigoku (Hell or The Sinners of Hell)
1960,3,Late Autumn
1960,3,Les yeux sans visage
1960,2,Let's Make Love
1960,1,Psycho
1960,3,The Story of Ruth
1960,3,The Truth
1960,3,Zazie dans le metro
1959,0,The 400 Blows
1959,2,A Bucket of Blood
1959,1,Anatomy of a Murder
1959,3,The Bat
1959,3,Come Dance with Me!
1959,3,Darby O'Gill and the Little People
1959,3,Ghost of Dragstrip Hollow
1959,3,The Giant Gila Monster
1959,3,Good Morning (Ohayô)
1959,1,The Great War
1959,3,House on Haunted Hill
1959,3,Imitation of Life
1959,3,The Nun's Story
1959,3,Sleeping Beauty   [1 review(s) available]
1959,3,The Wasp Woman
1958,3,Auntie Mame
1958,3,Dracula (Horror of Dracula)
1958,2,Gigi
1958,1,I Bury the Living
1958,3,Indiscreet
1958,3,The Inn of the Sixth Happiness
1958,3,Mädchen in Uniform
1958,3,Mon Oncle
1958,2,The Screaming Skull
1958,3,Separate Tables
1958,3,South Pacific
1958,3,The Wild Women of Wongo
1957,0,12 Angry Men
1957,1,A Face in the Crowd
1957,2,An Affair to Remember
1957,3,The Cranes Are Flying
1957,3,Desk Set
1957,0,The Enemy Below
1957,0,Fire Down Below
1957,3,Funny Face
1957,0,"Heaven Knows, Mr. Allison"
1957,3,Night of the Demon
1957,1,Oedipus Rex
1957,1,Old Yeller
1957,2,Sayonara
1957,2,Smultronstället (Wild Strawberries)
1957,3,Sorority Girl
1957,1,Sweet Smell of Success
1957,2,The True Story of Jesse James
1956,3,...And God Created Woman
1956,0,Bigger Than Life
1956,3,Bus Stop
1956,2,The Court Jester
1956,0,Forbidden Planet
1956,3,Gunslinger
1956,1,Indestructible Man
1956,2,Invasion of the Body Snatchers
1956,2,The King and I
1956,3,The Proud and Profane
1956,3,The Searchers
1956,2,The Ten Commandments
1956,3,War and Peace
1955,2,The Big Combo
1955,3,Bride of the Monster
1955,3,Diabolique
1955,3,The Fast and the Furious
1955,3,Guys and Dolls
1955,2,Lady and the Tramp
1955,3,The Ladykillers
1955,3,Marty
1955,3,The Night of the Hunter
1955,3,Oklahoma!
1955,1,Rebel Without a Cause
1955,3,Summertime
1955,0,Tarantula
1955,3,We're No Angels
1954,0,20000 Leagues Under the Sea
1954,1,A Star Is Born
1954,2,Attila
1954,0,Creature from the Black Lagoon
1954,2,Executive Suite
1954,2,The Glenn Miller Story
1954,3,Hobson's Choice
1954,2,Johnny Guitar
1954,3,Journey to Italy
1954,3,Late Chrysanthemuns
1954,0,On the Waterfront
1954,3,Rear Window
1954,1,Sabrina
1954,3,Seven Brides for Seven Brothers
1954,0,Shichinin no samurai
1954,1,Them!
1954,3,White Christmas
1953,3,The Big Heat
1953,3,Calamity Jane
1953,3,The Cruel Sea
1953,3,From Here to Eternity
1953,2,How to Marry a Millionaire
1953,1,Le Salaire de la Peur
1953,1,Mesa of Lost Women
1953,3,Peter Pan
1953,0,Stalag 17
1953,1,The War of the Worlds
1952,2,High Noon
1952,1,The Quiet Man
1952,1,Singin' in the Rain
1951,0,The African Queen
1951,3,Alice in Wonderland
1951,1,An American in Paris   [1 review(s) available]
1951,3,Bellissima
1951,3,The Day the Earth Stood Still
1951,3,Quo Vadis
1951,3,Show Boat
1951,3,Take Care of My Little Girl
1950,3,All About Eve
1950,1,The Asphalt Jungle
1950,3,Born Yesterday
1950,3,Cinderella
1950,1,The Flying Saucer
1950,2,Harvey
1950,2,In a Lonely Place
1950,3,No Way Out
1950,3,Odette
1950,2,Orpheus
1950,0,Rashomon
1950,3,Summer Stock
1950,1,Sunset Blvd.
1949,3,A Letter to Three Wives
1949,1,The Fountainhead
1949,1,Kind Hearts and Coronets
1949,3,Late Spring
1949,3,Little Women
1949,0,Mighty Joe Young
1949,3,Pinky
1949,0,The Set-Up
1949,0,The Third Man
1948,1,Call Northside 777
1948,1,Casbah
1948,3,Easter Parade
1948,1,The Fuller Brush Man
1948,3,I Remember Mama
1948,0,Red River
1948,0,Rope
1948,0,Rudolph the Red-Nosed Reindeer
1948,3,The Snake Pit
1947,3,Black Narcissus
1947,2,Crossfire
1947,3,The Egg and I
1947,3,The Ghost and Mrs. Muir
1947,2,Good News
1947,2,Odd Man Out
1947,2,The Paradine Case
1947,3,The Shocking Miss Pilgrim
1946,2,The Best Years of Our Lives
1946,1,The Big Sleep
1946,1,Dressed to Kill
1946,2,Duel in the sun
1946,0,Gilda
1946,3,The Harvey Girls
1946,2,It's a Wonderful Life
1946,1,My Darling Clementine
1946,2,Notorious
1946,1,The Postman Always Rings Twice
1946,3,Two Sisters from Boston
1945,2,Brief Encounter
1945,2,Children of Paradise
1945,1,Detour
1945,3,The Enchanted Cottage
1945,3,I Know Where I'm Going
1945,3,Isle of the Dead
1945,2,The Lost Weekend
1945,3,Mildred Pierce
1945,0,"Objective, Burma!"
1945,3,"Rome, Open City"
1945,3,Scarlet Street
1945,3,Spellbound
1944,3,Arsenic and Old Lace
1944,3,Cover Girl
1944,2,Double Indemnity
1944,2,Hail the Conquering Hero
1944,3,I'll Be Seeing You
1944,3,Laura
1944,3,National Velvet
1944,3,To Have and Have Not
1944,1,Window in the Window
1943,3,Cry 'Havoc'
1943,2,Day of Wrath
1943,0,Guadalcanal Diary
1943,3,I Walked with a Zombie
1943,0,Judo Saga (Sanshiro Sugata)
1943,3,Le Corbeau: The Raven
1943,0,Sahara
1943,3,Shadow of a Doubt
1943,1,The Sky's the Limit
1942,1,Bambi
1942,0,Black Dragons
1942,1,Casablanca
1942,3,Cat People
1942,3,For Me and My Gal
1942,3,The Major and the Minor
1942,3,The Man Who Came to Dinner
1942,3,"Now, Voyager"
1942,2,Tales of Manhattan
1942,0,There Was a Father
1942,0,To Be or Not to Be
1942,3,Woman of the Year
1941,0,49th Parallel
1941,3,Buck Privates
1941,3,Cheers for Miss Bishop
1941,1,Citizen Kane
1941,2,The Lady Eve
1941,2,The Little Foxes
1941,3,Meet John Doe
1941,1,Men of Boys Town
1941,1,Mr. Bug Goes to Town
1941,3,Sullivan's Travels
1941,2,The Wolf Man
1940,0,A Chump at Oxford
1940,3,Anne Of Windy Poplars
1940,3,The Ape
1940,2,Chamber of Horrors / Door with the Seven Locks
1940,3,"Dance, Girl, Dance   [2 review(s) available]"
1940,3,His Girl Friday
1940,3,The Philadelphia Story
1940,0,Pinocchio
1940,3,Pride and Prejudice
1940,3,Primrose Path
1940,3,Rebecca
1940,3,The Sea Hawk
1939,2,At the Circus
1939,3,Babes in Arms
1939,0,The Flying Deuces
1939,3,Gone with the Wind
1939,3,The Gorilla
1939,0,The Hunchback of Notre Dame
1939,2,Ninotchka
1939,1,Of Mice and Men
1939,0,Stagecoach
1939,3,The Wizard of Oz
1939,2,The Women
1938,2,The Adventures of Robin Hood
1938,2,Bluebeard's Eighth Wife
1938,0,Boys Town
1938,3,Four Daughters
1938,2,Jezebel
1938,3,The Lady Vanishes
1938,3,The Mad Miss Manton
1937,2,A Day at the Races
1937,3,Make Way for Tomorrow
1937,0,Nothing Sacred
1937,1,Shall We Dance
1937,3,Snow White and the Seven Dwarfs
1937,3,Stage Door
1937,3,Stella Dallas
1936,3,Born to Dance
1936,3,Bullets or Ballots
1936,3,Camille
1936,3,The Mandarin Mystery
1936,2,Mr. Deeds Goes to Town
1936,3,The Only Son
1936,3,Pennies from Heaven
1936,3,Romeo and Juliet
1936,1,Swing Time
1936,3,Theodora Goes Wild
1935,3,The 39 Steps
1935,1,A Night At The Opera
1935,3,Roberta
1934,3,Anne of Green Gables
1934,1,Cleopatra
1934,0,It Happened One Night
1934,0,L'atalante
1934,0,The Lost Patrol
1934,3,Maniac
1933,3,42nd Street
1933,3,Alice in Wonderland
1933,3,Day of Reckoning
1933,1,Duck Soup
1933,2,Footlight Parade
1933,0,King Kong
1933,1,Queen Christina
1933,3,The Vanpire Bat
1932,2,The Age of Consent
1932,2,Freaks
1932,1,Horse Feathers
1932,1,"I Was Born, But..."
1932,0,The Most Dangerous Game
1932,3,The Old Dark House
1932,0,White Zombie
1931,3,City Lights
1931,2,Dracula
1931,0,The Last Flight
1931,3,M
1931,3,Mädchen in Uniform
1931,1,Monkey Business
1931,3,Night Nurse
1931,0,Pardon Us
1931,2,The Smiling Lieutenant
1930,2,Be Yourself
1930,3,Ladies of Leisure
1930,3,Min and Bill
1930,1,Morocco
1929,2,The Cocoanuts
1929,0,Man with a Movie Camera
1929,3,Pandora's Box (Die Büchse der Pandora)
1929,0,Un chien andalou
1929,0,Welcome Danger
1928,0,A Girl in Every Port
1928,0,Beggars of Life
1928,0,The Cameraman
1928,0,The Circus
1928,2,The Man Who Laughs
1928,0,The Passion of Joan of Arc
1928,3,The Patsy
1928,1,The Power of the Press
1928,0,The Racket
1928,0,Speedy
1928,0,"Steamboat Bill, Jr."
1928,2,While the City Sleeps
1927,3,It
1927,0,The Kid Brother
1927,0,Metropolis
1927,3,My Best Girl
1927,0,Nevada
1926,1,Flesh and the Devil
1926,0,For Heaven's Sake
1926,0,The General
1926,3,So's Your Old Man
1925,0,The Freshman
1925,0,Go West
1925,0,The Gold Rush
1924,0,Girl Shy
1924,0,The Great White Silence
1924,3,Manhandled
1924,0,The Navigator
1924,0,Sherlock Jr.
1924,0,Wild Oranges
1923,0,Safety Last!
1923,2,The Silent Command
1923,0,Why Worry?
1922,3,Häxan: Witchcraft Through the Ages
1922,1,The Man from Beyond
1922,2,Nathan der Weise
1921,3,The Blot
1921,0,The Kid
1920,3,Pollyanna
1919,0,Broken Blossoms or The Yellow Man and the Girl
1919,3,When the Clouds Roll by
1918,3,Stella Maris
1918,3,Tarzan of the Apes
1917,0,A Romance of the Redwoods
1917,3,A Tale of Two Cities
1917,3,The Poor Little Rich Girl
1917,2,"Raffles, the Amateur Cracksman"
1917,3,Rebecca of Sunnybrook Farm
1916,3,Gretchen the Greenhorn
1916,3,Lady Windermere's Fan
1915,2,The Birth of a Nation
1914,2,A Florida Enchantment
1912,2,Cleopatra
1912,0,The Invaders
1910,0,Mobilier fidele
1910,3,Tilly the Tomboy Visits the Poor
1909,2,"Princess Nicotine; or, The Smoke Fairy"
1907,0,The Eclipse: Courtship of the Sun and Moon
1906,0,The Mysterious Retort
1905,0,The Scheming Gambler's Paradise
1904,0,The Cook in Trouble
1903,0,The Great Train Robbery
1903,0,The Infernal Boiling Pot
1903,0,The Monster
1903,0,The Music Lover
1901,0,L'homme a la tete en caoutchouc
1900,0,As Seen Through A Telescope (a.k.a The Professor and His Field Glass)
1900,0,The Enchanted Drawing
1900,0,Explosion of a Motor Car (a.k.a The Dlights of Automobiling)
1900,0,Grandma Threading Her Needle
1900,0,Grandma's Reading Glass
1900,0,Hamlet ( Le Duel d'Hamlet)
1900,0,The One-Man Band
1900,0,"Searching Ruins on Broadway, Galveston, for Dead Bodies"
1899,0,A Turn of the Century Illusionist
1898,0,Four Heads Are Better Than One
1896,0,The House of the Devil
